,Reason,External Doc No.,Doc Type,Customer No.,Amount,UserID,Open,Ali_Amount,Ali_Type
343,PriceError,1163970626103073432	,Invoice,SUD0127,579.0,,False,579.0,Counted Price
344,PriceError,1163971491556454282	,Invoice,SUD0127,445.0,,False,445.0,Counted Price
345,PriceError,1163978977395917365	,Invoice,SUD0127,349.0,,False,349.0,Counted Price
346,Empty,1163985569662098544	,Invoice,SUD0128,1789.89,,False,,
347,PriceError,1163990721283216182	,Invoice,SUD0127,630.13,,False,630.13,Counted Price
348,Empty,1163991491404857111	,Invoice,SUD0128,-0.0,,False,,
349,PriceError,1163994627772218588	,Invoice,SUD0127,336.35,,False,336.35,Counted Price
350,PriceError,1164005281622493209	,Invoice,SUD0127,416.47,,False,416.47,Counted Price
351,PriceError,1164005443564846724	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
352,Empty,1164015394643745541	,Invoice,SUD0128,565.0,,False,,
353,Empty,1164015841522677006	,Invoice,SUD0128,536.28,,False,,
354,Empty,1164016899359918286	,Invoice,SUD0128,858.72,,False,,
355,Empty,1164016899849255513	,Invoice,SUD0128,159.5,,False,,
356,PriceError,1164018050739240708	,Invoice,SUD0127,399.0,,False,399.0,Counted Price
357,Empty,1164025664402752392	,Invoice,SUD0128,719.0,,False,,
358,Empty,1164027777717971970	,Invoice,SUD0128,653.1,,False,,
359,PriceError,1164031395637909228	,Invoice,SUD0127,739.0,,False,739.0,Counted Price
360,PriceError,1164032739159566313	,Invoice,SUD0127,-0.0,,False,0.0,Counted Price
361,PriceError,1164046113214383828	,Invoice,SUD0127,669.8,,False,669.8,Counted Price
362,PriceError,1164050080727512991	,Invoice,SUD0127,349.0,,False,349.0,Counted Price
363,Empty,1164053505773013157	,Invoice,SUD0128,154.5,,False,,
364,Empty,1164055809265404772	,Invoice,SUD0128,0.0,,False,,
365,PriceError,1164057507995357516	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
366,Empty,1164059874374978480	,Invoice,SUD0128,162.09,,False,,
367,PriceError,1164072707270678930	,Invoice,SUD0127,345.0,,False,345.0,Counted Price
368,PriceError,1164074401749868885	,Invoice,SUD0127,665.0,,False,665.0,Counted Price
369,PriceError,1164075555582128582	,Invoice,SUD0127,596.6,,False,596.6,Counted Price
370,PriceError,1164077601704341139	,Invoice,SUD0127,369.0,,False,369.0,Counted Price
371,Empty,1164082787995352554	,Invoice,SUD0128,-0.0,,False,,
372,PriceError,1164107811149228336	,Invoice,SUD0127,522.29,,False,522.29,Counted Price
373,Empty,1164116995674557745	,Invoice,SUD0128,709.5,,False,,
374,Empty,1164121027439837669	,Invoice,SUD0128,585.0,,False,,
375,Empty,1164122433663062182	,Invoice,SUD0128,627.04,,False,,
376,Empty,1164124320364557119	,Invoice,SUD0128,703.31,,False,,
377,Empty,1164128739971982059	,Invoice,SUD0128,709.5,,False,,
378,Empty,1164130689934233728	,Invoice,SUD0128,565.0,,False,,
379,Empty,1164132451559275176	,Invoice,SUD0128,565.0,,False,,
380,PriceError,1164138145169690315	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
381,PriceError,1164138528026620467	,Invoice,SUD0127,681.1,,False,681.1,Counted Price
382,PriceError,1164145187554301709	,Invoice,SUD0127,599.0,,False,599.0,Counted Price
383,PriceError,1164154371621089372	,Invoice,SUD0127,679.0,,False,679.0,Counted Price
384,Empty,1164158529706829921	,Invoice,SUD0128,154.5,,False,,
385,Empty,1164165283031988313	,Invoice,SUD0128,1264.5,,False,,
386,Empty,1164170433053547446	,Invoice,SUD0128,662.84,,False,,
387,Empty,1164174435225675425	,Invoice,SUD0128,585.0,,False,,
388,PriceError,1164175616913821525	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
389,PriceError,1164181506011184689	,Invoice,SUD0127,1003.92,,False,1003.92,Counted Price
390,PriceError,1164182019469737124	,Invoice,SUD0127,665.0,,False,665.0,Counted Price
391,PriceError,1164199235131628506	,Invoice,SUD0127,820.87,,False,820.87,Counted Price
392,PriceError,1164201315941449866	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
393,PriceError,1164209953179631549	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
394,Empty,1164226817643777646	,Invoice,SUD0128,709.5,,False,,
395,PriceError,1164226881462321953	,Invoice,SUD0127,1764.1,,False,1764.1,Counted Price
396,PriceError,1164233760526145178	,Invoice,SUD0127,809.0,,False,809.0,Counted Price
397,Empty,1164245603808755607	,Invoice,SUD0128,709.5,,False,,
398,PriceError,1164246465264776479	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
399,PriceError,1164247424752652630	,Invoice,SUD0127,884.79,,False,884.79,Counted Price
400,Empty,1164264099829654570	,Invoice,SUD0128,587.76,,False,,
401,PriceError,1164265379203347984	,Invoice,SUD0127,979.0,,False,979.0,Counted Price
402,Empty,1164273026478422441	,Invoice,SUD0128,1303.98,,False,,
403,PriceError,1164278659379166113	,Invoice,SUD0127,979.0,,False,979.0,Counted Price
404,PriceError,1164281155675488686	,Invoice,SUD0127,2150.0,,False,2150.0,Counted Price
405,PriceError,1164286754067687044	,Invoice,SUD0127,565.0,,False,565.0,Counted Price
406,Empty,1164292609662519642	,Invoice,SUD0128,658.84,,False,,
407,Empty,1164306915854446252	,Invoice,SUD0128,1380.0,,False,,
408,PriceError,1164320289048982518	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
409,Empty,1164327843676714350	,Invoice,SUD0128,300.61,,False,,
410,Empty,1164329794280079886	,Invoice,SUD0128,709.5,,False,,
411,PriceError,1164336003036863865	,Invoice,SUD0127,-0.0,,False,0.0,Counted Price
412,PriceError,1164338432155785671	,Invoice,SUD0127,515.0,,False,515.0,Counted Price
413,Empty,1164339137733428608	,Invoice,SUD0128,669.0,,False,,
414,Empty,1164340771866377073	,Invoice,SUD0128,0.0,,False,,
415,PriceError,1164351458427359863	,Invoice,SUD0127,499.0,,False,499.0,Counted Price
416,PriceError,1164357186861821525	,Invoice,SUD0127,345.0,,False,345.0,Counted Price
417,PriceError,1164357314855227977	,Invoice,SUD0127,431.27,,False,431.27,Counted Price
418,PriceError,1164357376418534877	,Invoice,SUD0127,399.0,,False,399.0,Counted Price
419,PriceError,1164365729378821525	,Invoice,SUD0127,-0.0,,False,0.0,Counted Price
420,Empty,1164368803618421227	,Invoice,SUD0128,269.49,,False,,
421,PriceError,1164379075196410779	,Invoice,SUD0127,670.58,,False,670.58,Counted Price
422,PriceError,1164380707843867738	,Invoice,SUD0127,1012.49,,False,1012.49,Counted Price
423,PriceError,1164395906082356828	,Invoice,SUD0127,599.0,,False,599.0,Counted Price
424,Empty,1164396290950227464	,Invoice,SUD0128,669.0,,False,,
425,PriceError,1164400290278495242	,Invoice,SUD0127,449.0,,False,449.0,Counted Price
426,PriceError,1164408355358983411	,Invoice,SUD0127,380.34,,False,380.34,Counted Price
427,PriceError,1164411169446179461	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
428,PriceError,1164424643030156622	,Invoice,SUD0127,569.0,,False,569.0,Counted Price
429,Empty,1164431840367446551	,Invoice,SUD0128,709.5,,False,,
430,Empty,1164442051630187227	,Invoice,SUD0128,484.5,,False,,
431,Empty,1164443650191698921	,Invoice,SUD0128,833.5,,False,,
432,PriceError,1164480259950713651	,Invoice,SUD0127,665.0,,False,665.0,Counted Price
433,Empty,1164481889201136212	,Invoice,SUD0128,704.21,,False,,
434,PriceError,1164485794644800107	,Invoice,SUD0127,286.65,,False,286.65,Counted Price
435,PriceError,1164497985841688808	,Invoice,SUD0127,665.0,,False,665.0,Counted Price
436,PriceError,1164512962919775289	,Invoice,SUD0127,649.0,,False,649.0,Counted Price
437,PriceError,1164514592123770851	,Invoice,SUD0127,445.0,,False,445.0,Counted Price
438,PriceError,1164519361495357308	,Invoice,SUD0127,465.0,,False,465.0,Counted Price
439,PriceError,1164525283420206362	,Invoice,SUD0127,496.0,,False,496.0,Counted Price
440,PriceError,1164527874273049323	,Invoice,SUD0127,639.0,,False,639.0,Counted Price
441,Empty,1164532224810151018	,Invoice,SUD0128,-0.0,,False,,
442,Empty,1164536323316819571	,Invoice,SUD0128,709.5,,False,,
443,PriceError,1164545763994840720	,Invoice,SUD0127,617.33,,False,617.33,Counted Price
444,PriceError,1164551587322974473	,Invoice,SUD0127,496.62,,False,496.62,Counted Price
445,PriceError,1164555299933288369	,Invoice,SUD0127,590.09,,False,590.09,Counted Price
446,PriceError,1164556992050245122	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
447,PriceError,1164567619152080465	,Invoice,SUD0127,665.0,,False,665.0,Counted Price
448,Empty,1164570339788042552	,Invoice,SUD0128,154.5,,False,,
449,PriceError,1164570497667166533	,Invoice,SUD0127,416.1,,False,416.1,Counted Price
450,PriceError,1164582146129829906	,Invoice,SUD0127,1120.0,,False,1120.0,Counted Price
451,Empty,1164595233231115518	,Invoice,SUD0128,636.1,,False,,
452,PriceError,1164604001921715976	,Invoice,SUD0127,345.0,,False,345.0,Counted Price
453,Empty,1164633762151014940	,Invoice,SUD0128,484.5,,False,,
454,PriceError,1164643586628266359	,Invoice,SUD0127,1181.0,,False,1181.0,Counted Price
455,PriceError,1164648706416987660	,Invoice,SUD0127,679.0,,False,679.0,Counted Price
456,Empty,1164651873429994647	,Invoice,SUD0128,309.0,,False,,
457,Empty,1164695811667170852	,Invoice,SUD0128,320.1,,False,,
458,PriceError,1164697251991782814	,Invoice,SUD0127,639.0,,False,639.0,Counted Price
459,Empty,1164744386907871019	,Invoice,SUD0128,1046.83,,False,,
460,Empty,1164753057962453889	,Invoice,SUD0128,0.0,,False,,
461,Empty,1164755297957558732	,Invoice,SUD0128,310.0,,False,,
462,Empty,1164766018312645881	,Invoice,SUD0128,164.0,,False,,
463,Empty,1164799971996970783	,Invoice,SUD0128,137.66,,False,,
464,Empty,1164804289654609389	,Invoice,SUD0128,634.62,,False,,
465,Empty,1164816064609579854	,Invoice,SUD0128,309.0,,False,,
466,PriceError,1164817762977374030	,Invoice,SUD0127,349.0,,False,349.0,Counted Price
467,PriceError,1164829506437556958	,Invoice,SUD0127,349.0,,False,349.0,Counted Price
468,Empty,1164830241148618743	,Invoice,SUD0128,0.0,,False,,
469,PriceError,1164832289539725525	,Invoice,SUD0127,639.0,,False,639.0,Counted Price
470,PriceError,1164834496510060567	,Invoice,SUD0127,349.0,,False,349.0,Counted Price
471,Empty,1164840418923778470	,Invoice,SUD0128,484.5,,False,,
472,PriceError,1164841184552902025	,Invoice,SUD0127,679.0,,False,679.0,Counted Price
473,Empty,1164841280520786219	,Invoice,SUD0128,141.41,,False,,
474,PriceError,1164844353072367763	,Invoice,SUD0127,445.0,,False,445.0,Counted Price
475,Empty,1164849666182365785	,Invoice,SUD0128,309.0,,False,,
476,PriceError,1164859138813664420	,Invoice,SUD0127,395.0,,False,395.0,Counted Price
477,PriceError,1164872001676357107	,Invoice,SUD0127,602.8,,False,602.8,Counted Price
478,PriceError,1164874657942974737	,Invoice,SUD0127,731.1,,False,411.25,Counted Price
479,Empty,1164879041788079886	,Invoice,SUD0128,565.0,,False,,
480,Empty,1164889472544923106	,Invoice,SUD0128,659.82,,False,,
481,Empty,1164900098471355174	,Invoice,SUD0128,719.0,,False,,
482,PriceError,1164902656111189748	,Invoice,SUD0127,543.43,,False,543.43,Counted Price
483,Empty,1164928419003997468	,Invoice,SUD0128,598.5,,False,,
484,PriceError,1164931939278141928	,Invoice,SUD0127,565.0,,False,565.0,Counted Price
485,PriceError,1164946947226265453	,Invoice,SUD0127,459.51,,False,459.51,Counted Price
486,Empty,1164948321861146586	,Invoice,SUD0128,0.0,,False,,
487,Empty,1164950433879022407	,Invoice,SUD0128,536.0,,False,,
488,PriceError,1164951651408921113	,Invoice,SUD0127,337.28,,False,337.28,Counted Price
489,Empty,1164976865734841579	,Invoice,SUD0128,565.0,,False,,
490,PriceError,1164984192340093429	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
491,PriceError,1164996578999768162	,Invoice,SUD0127,515.0,,False,515.0,Counted Price
492,PriceError,1165020321991725145	,Invoice,SUD0127,649.0,,False,649.0,Counted Price
493,PriceError,1165020993900548968	,Invoice,SUD0127,809.79,,False,809.79,Counted Price
494,PriceError,1165054944683970972	,Invoice,SUD0127,1776.5,,False,1776.5,Counted Price
495,Empty,1165074977089801378	,Invoice,SUD0128,1071.0,,False,,
496,Empty,1165088418516106831	,Invoice,SUD0128,709.5,,False,,
497,PriceError,1165090240913789517	,Invoice,SUD0127,361.08,,False,361.08,Counted Price
498,Empty,1165118400006930227	,Invoice,SUD0128,709.5,,False,,
499,PriceError,1165120834546023469	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
500,PriceError,1165125090113370683	,Invoice,SUD0127,515.0,,False,515.0,Counted Price
501,PriceError,1165128544188796369	,Invoice,SUD0127,665.0,,False,665.0,Counted Price
502,Empty,1165155776406625266	,Invoice,SUD0128,359.0,,False,,
503,Empty,1165158336261044651	,Invoice,SUD0128,699.92,,False,,
504,PriceError,1165160739617652853	,Invoice,SUD0127,418.0,,False,418.0,Counted Price
505,Empty,1165169312086390921	,Invoice,SUD0128,310.0,,False,,
506,Empty,1165188160672741146	,Invoice,SUD0128,154.5,,False,,
507,Empty,1165200451988990458	,Invoice,SUD0128,137.72,,False,,
508,PriceError,1165268930045380222	,Invoice,SUD0127,445.0,,False,445.0,Counted Price
509,PriceError,1165299203094531284	,Invoice,SUD0127,545.0,,False,545.0,Counted Price
510,PriceError,1165333696735321229	,Invoice,SUD0127,399.0,,False,399.0,Counted Price
511,PriceError,1165335328213719508	,Invoice,SUD0127,529.0,,False,529.19,Counted Price
512,Empty,1165339458493979879	,Invoice,SUD0128,0.0,,False,,
513,Empty,1165343104341137938	,Invoice,SUD0128,129.0,,False,,
514,PriceError,1165344320464133240	,Invoice,SUD0127,345.0,,False,345.0,Counted Price
515,Empty,1165350016296344190	,Invoice,SUD0128,709.5,,False,,
516,PriceError,1165356800398680482	,Invoice,SUD0127,383.92,,False,383.92,Counted Price
517,Empty,1165360419012333420	,Invoice,SUD0128,204.5,,False,,
518,Empty,1165368353510607061	,Invoice,SUD0128,0.0,,False,,
519,Empty,1165415458779601283	,Invoice,SUD0128,0.0,,False,,
520,PriceError,1165416449291476246	,Invoice,SUD0127,979.0,,False,979.0,Counted Price
521,PriceError,1165434081828665907	,Invoice,SUD0127,1271.0,,False,1271.0,Counted Price
522,PriceError,1165439808272842825	,Invoice,SUD0127,1181.0,,False,1181.0,Counted Price
523,PriceError,1165447488853190909	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
524,Empty,1165451042983418440	,Invoice,SUD0128,565.0,,False,,
525,PriceError,1165453313136492160	,Invoice,SUD0127,551.0,,False,551.0,Counted Price
526,Empty,1165453314626809865	,Invoice,SUD0128,811.78,,False,,
527,Empty,1165456321019933088	,Invoice,SUD0128,709.5,,False,,
528,Empty,1165464707342770266	,Invoice,SUD0128,1222.09,,False,,
529,PriceError,1165490563122373110	,Invoice,SUD0127,445.0,,False,445.0,Counted Price
530,PriceError,1165491170725981017	,Invoice,SUD0127,423.0,,False,423.0,Counted Price
531,PriceError,1165491232860413711	,Invoice,SUD0127,770.0,,False,770.0,Counted Price
532,Empty,1165519202282523871	,Invoice,SUD0128,329.0,,False,,
533,PriceError,1165520000158129760	,Invoice,SUD0127,630.0,,False,630.0,Counted Price
534,Empty,1165533473365338877	,Invoice,SUD0128,709.5,,False,,
535,Empty,1165569281325465666	,Invoice,SUD0128,709.5,,False,,
536,Empty,1165615746633925685	,Invoice,SUD0128,0.0,,False,,
537,PriceError,1165623138441701067	,Invoice,SUD0127,-0.0,,False,0.0,Counted Price
538,Empty,1165631776323785577	,Invoice,SUD0128,555.0,,False,,
539,PriceError,1165636195128245415	,Invoice,SUD0127,839.0,,False,839.0,Counted Price
540,Empty,1165637794033753225	,Invoice,SUD0128,709.5,,False,,
541,Empty,1165639489734589875	,Invoice,SUD0128,680.1,,False,,
542,PriceError,1165651330038216010	,Invoice,SUD0127,399.0,,False,399.0,Counted Price
543,Empty,1165658945607587091	,Invoice,SUD0128,140.05,,False,,
544,Empty,1165672099115335963	,Invoice,SUD0128,709.5,,False,,
545,PriceError,1165694881417189733	,Invoice,SUD0127,565.0,,False,565.0,Counted Price
546,Empty,1165698595573837887	,Invoice,SUD0128,565.0,,False,,
547,Empty,1165737251171094447	,Invoice,SUD0128,174.5,,False,,
548,PriceError,1165763746418601641	,Invoice,SUD0127,336.36,,False,336.36,Counted Price
549,Empty,1165787073107264347	,Invoice,SUD0128,161.51,,False,,
550,PriceError,1165790114447046235	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
551,PriceError,1165792866377639169	,Invoice,SUD0127,741.0,,False,741.0,Counted Price
552,PriceError,1165798434939956055	,Invoice,SUD0127,679.4,,False,679.4,Counted Price
553,PriceError,1165798657816253453	,Invoice,SUD0127,317.04,,False,317.04,Counted Price
554,Empty,1165802785878866390	,Invoice,SUD0128,536.0,,False,,
555,PriceError,1165807203177845551	,Invoice,SUD0127,399.0,,False,399.0,Counted Price
556,Empty,1165812418130191284	,Invoice,SUD0128,115.0,,False,,
557,PriceError,1165835426085616634	,Invoice,SUD0127,449.0,,False,449.0,Counted Price
558,PriceError,1165836802137186607	,Invoice,SUD0127,386.59,,False,386.59,Counted Price
559,Empty,1165837347669721370	,Invoice,SUD0128,1734.84,,False,,
560,PriceError,1165837826049432268	,Invoice,SUD0127,399.0,,False,399.0,Counted Price
561,PriceError,1165840898389870745	,Invoice,SUD0127,619.0,,False,619.0,Counted Price
562,PriceError,1165842305016286991	,Invoice,SUD0127,305.0,,False,305.0,Counted Price
563,Empty,1165848417678641516	,Invoice,SUD0128,789.0,,False,,
564,PriceError,1165851394190432614	,Invoice,SUD0127,964.62,,False,964.62,Counted Price
565,Empty,1165867136369298442	,Invoice,SUD0128,299.0,,False,,
566,Empty,1165868866616850972	,Invoice,SUD0128,319.0,,False,,
567,PriceError,1165870402856691842	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
568,Empty,1165874883771536981	,Invoice,SUD0128,309.0,,False,,
569,PriceError,1165881024718417211	,Invoice,SUD0127,376.88,,False,376.88,Counted Price
570,PriceError,1165884802305373020	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
571,PriceError,1165908097117620516	,Invoice,SUD0127,741.94,,False,741.94,Counted Price
572,PriceError,1165915233974653009	,Invoice,SUD0127,339.48,,False,339.48,Counted Price
573,Empty,1165915970075042488	,Invoice,SUD0128,644.5,,False,,
574,Empty,1165918562931569111	,Invoice,SUD0128,749.27,,False,,
575,Empty,1165922401069652452	,Invoice,SUD0128,165.0,,False,,
576,Empty,1165942083686255759	,Invoice,SUD0128,0.0,,False,,
577,Empty,1165957539195998811	,Invoice,SUD0128,290.06,,False,,
578,Empty,1165960193075776714	,Invoice,SUD0128,1751.0,,False,,
579,PriceError,1165968481452198029	,Invoice,SUD0127,679.0,,False,679.0,Counted Price
580,Empty,1165973122658771563	,Invoice,SUD0128,716.66,,False,,
581,PriceError,1165986528155675863	,Invoice,SUD0127,741.0,,False,741.0,Counted Price
582,PriceError,1166016545141984324	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
583,PriceError,1166021891346223487	,Invoice,SUD0127,376.72,,False,376.72,Counted Price
584,PriceError,1166026691352393517	,Invoice,SUD0127,831.0,,False,831.0,Counted Price
585,PriceError,1166028483119064591	,Invoice,SUD0127,399.0,,False,399.0,Counted Price
586,PriceError,1166033443117055258	,Invoice,SUD0127,345.0,,False,345.0,Counted Price
587,PriceError,1166035649518297412	,Invoice,SUD0127,709.0,,False,709.0,Counted Price
588,PriceError,1166052579519091012	,Invoice,SUD0127,719.51,,False,719.51,Counted Price
589,Empty,1166057827464312087	,Invoice,SUD0128,271.0,,False,,
590,Empty,1166058432800957412	,Invoice,SUD0128,1741.0,,False,,
591,PriceError,1166060578114892710	,Invoice,SUD0127,731.5,,False,731.5,Counted Price
592,PriceError,1166066114619557817	,Invoice,SUD0127,449.0,,False,449.0,Counted Price
593,Empty,1166073155890619263	,Invoice,SUD0128,360.0,,False,,
594,PriceError,1166076514361456454	,Invoice,SUD0127,649.0,,False,649.0,Counted Price
595,Empty,1166079970268119749	,Invoice,SUD0128,0.0,,False,,
596,PriceError,1166088513752919436	,Invoice,SUD0127,416.18,,False,416.18,Counted Price
597,Empty,1166095777085778617	,Invoice,SUD0128,259.0,,False,,
598,PriceError,1166107233441832790	,Invoice,SUD0127,345.0,,False,345.0,Counted Price
599,Empty,1166110081333992825	,Invoice,SUD0128,718.36,,False,,
