	Reason	External Doc No.	Posting Date	Doc Type	Customer No.	Amount	UserID	Open	Ali_Amount	Ali_Type
792	PriceError	"1263003840842957778	"	2020/9/23	Invoice	SUD0127	588.37		FALSE	568.37	Counted Price
793	Empty	"1263345049903333947	"	2020/9/23	Invoice	SUD0127	0		FALSE		
794	PriceError	"1263515077109281751	"	2020/9/23	Invoice	SUD0127	743.86		FALSE	723.86	Counted Price
795	PriceError	"1263737523587891048	"	2020/9/23	Invoice	SUD0127	462.91		FALSE	332.33	Counted Price
796	PriceError	"1264155625683122121	"	2020/9/23	Invoice	SUD0127	900		FALSE	838.92	Counted Price
797	PriceError	"1264290878270703718	"	2020/9/23	Invoice	SUD0127	499		FALSE	489	Counted Price
798	PriceError	"1264657358906813446	"	2020/9/24	Invoice	SUD0127	655.21		FALSE	635.21	Counted Price
799	PriceError	"1265500083209372756	"	2020/9/24	Invoice	SUD0127	815		FALSE	655	Counted Price
154	PriceError	"1204274330110194104	"	2020/9/25	Invoice	SUD0127	649		FALSE	639	Counted Price
800	PriceError	"1266945913306937433	"	2020/9/25	Invoice	SUD0127	716.83		FALSE	706.83	Counted Price
801	PriceError	"1267789142932517539	"	2020/9/25	Invoice	SUD0127	578.03		FALSE	568.03	Counted Price
145	PriceError	"1203032622194874935	"	2020/9/26	Invoice	SUD0127	592.93		FALSE	572.93	Counted Price
146	PriceError	"1203068730036777449	"	2020/9/26	Invoice	SUD0127	623.42		FALSE	517.42	Counted Price
159	PriceError	"1204602291322818409	"	2020/9/26	Invoice	SUD0127	548.45		FALSE	538.45	Counted Price
160	PriceError	"1204639729714546321	"	2020/9/26	Invoice	SUD0127	484.8		FALSE	394.6	Counted Price
222	PriceError	"1209548020671359585	"	2020/9/26	Invoice	SUD0127	513.34		FALSE	493.34	Counted Price
224	PriceError	"1210387297413021299	"	2020/9/26	Invoice	SUD0127	629.46		FALSE	619.46	Counted Price
225	PriceError	"1210454185398465189	"	2020/9/26	Invoice	SUD0127	801.78		FALSE	657.99	Counted Price
802	PriceError	"1268816618012532988	"	2020/9/26	Invoice	SUD0127	459.42		FALSE	449.42	Counted Price
803	PriceError	"1269104294579682666	"	2020/9/26	Invoice	SUD0127	702.85		FALSE	692.85	Counted Price
804	PriceError	"1269111206276018663	"	2020/9/26	Invoice	SUD0127	637.84		FALSE	617.84	Counted Price
805	PriceError	"1269318602650174759	"	2020/9/26	Invoice	SUD0127	435		FALSE	326.79	Counted Price
806	PriceError	"1269413749199084469	"	2020/9/26	Invoice	SUD0127	637.47		FALSE	612.47	Counted Price
807	PriceError	"1269500473928003622	"	2020/9/26	Invoice	SUD0127	633.62		FALSE	601.94	Counted Price
167	PriceError	"1205063304392814601	"	2020/9/27	Invoice	SUD0127	890		FALSE	830	Counted Price
808	PriceError	"1269807912169898838	"	2020/9/27	Invoice	SUD0127	209.73		FALSE	199.73	Counted Price
809	PriceError	"1270232208860940084	"	2020/9/27	Invoice	SUD0127	678.03		FALSE	568.03	Counted Price
810	PriceError	"1271505061145699275	"	2020/9/27	Invoice	SUD0127	593.3		FALSE	463.3	Counted Price
811	PriceError	"1271730387626029855	"	2020/9/27	Invoice	SUD0127	290.33		FALSE	280.33	Counted Price
812	PriceError	"1272225420441365812	"	2020/9/28	Invoice	SUD0127	716.83		FALSE	696.83	Counted Price
813	PriceError	"1272645147441124781	"	2020/9/28	Invoice	SUD0127	233.23		FALSE	223.23	Counted Price
814	PriceError	"1273320325678658846	"	2020/9/28	Invoice	SUD0127	464.5		FALSE	395	Counted Price
815	PriceError	"1273330515146357843	"	2020/9/28	Invoice	SUD0127	523.68		FALSE	435	Counted Price
816	PriceError	"1273415365038029922	"	2020/9/28	Invoice	SUD0127	627.66		FALSE	607.66	Counted Price
817	PriceError	"1274152718345902064	"	2020/9/29	Invoice	SUD0127	259.73		FALSE	239.73	Counted Price
818	PriceError	"1275936122450545783	"	2020/9/30	Invoice	SUD0127	0		FALSE	692.53	Counted Price
819	PriceError	"1276012874374165073	"	2020/9/30	Invoice	SUD0127	658.63		FALSE	648.63	Counted Price
820	PriceError	"1276746518320480384	"	2020/9/30	Invoice	SUD0127	584.38		FALSE	564.38	Counted Price
226	PriceError	"1210832760659236895	"	2020/10/1	Invoice	SUD0127	830.93		FALSE	820.93	Counted Price
227	PriceError	"1211567558533482991	"	2020/10/1	Invoice	SUD0127	425		FALSE	415	Counted Price
228	PriceError	"1211588942415901495	"	2020/10/1	Invoice	SUD0127	315.3		FALSE	305.3	Counted Price
234	PriceError	"1211643625582964794	"	2020/10/1	Invoice	SUD0127	1497.16		FALSE	1472.16	Counted Price
266	PriceError	"1211854983586818499	"	2020/10/1	Invoice	SUD0127	631.6		FALSE	611.6	Counted Price
821	PriceError	"1276762860273834485	"	2020/10/1	Invoice	SUD0127	537.53		FALSE	527.53	Counted Price
822	PriceError	"1276781292070587518	"	2020/10/1	Invoice	SUD0127	485.15		FALSE	467.15	Counted Price
823	PriceError	"1276804620591501580	"	2020/10/1	Invoice	SUD0127	491.38		FALSE	481.38	Counted Price
824	PriceError	"1276814196314276569	"	2020/10/1	Invoice	SUD0127	0		FALSE	50	Counted Price
825	PriceError	"1277014680201680330	"	2020/10/1	Invoice	SUD0127	509.3		FALSE	499.3	Counted Price
826	PriceError	"1277639929644544573	"	2020/10/1	Invoice	SUD0127	986.88		FALSE	976.89	Counted Price
827	PriceError	"1277647201631444637	"	2020/10/1	Invoice	SUD0127	496.56		FALSE	486.56	Counted Price
828	PriceError	"1277769386978365127	"	2020/10/1	Invoice	SUD0127	260.8		FALSE	250.8	Counted Price
829	PriceError	"1277793470333523224	"	2020/10/1	Invoice	SUD0127	857.54		FALSE	837.54	Counted Price
830	PriceError	"1277809778475318355	"	2020/10/1	Invoice	SUD0127	1350.2		FALSE	1240.2	Counted Price
831	PriceError	"1277940243973544573	"	2020/10/1	Invoice	SUD0127	428.01		FALSE	418.01	Counted Price
832	PriceError	"1278256934811894765	"	2020/10/1	Invoice	SUD0127	565		FALSE	555	Counted Price
833	PriceError	"1278285447462798278	"	2020/10/1	Invoice	SUD0127	628.5		FALSE	608.5	Counted Price
177	PriceError	"1206314125034125404	"	2020/10/2	Invoice	SUD0127	444.91		FALSE	424.91	Counted Price
273	PriceError	"1212125163822433298	"	2020/10/2	Invoice	SUD0127	509.3		FALSE	499.3	Counted Price
834	PriceError	"1279116254045545141	"	2020/10/2	Invoice	SUD0127	422.55		FALSE	412.55	Counted Price
836	PriceError	"1279452026355329634	"	2020/10/2	Invoice	SUD0127	405		FALSE	395	Counted Price
837	PriceError	"1279748703493068571	"	2020/10/2	Invoice	SUD0127	444.38		FALSE	434.38	Counted Price
838	PriceError	"1280413694186481051	"	2020/10/2	Invoice	SUD0127	264.28		FALSE	241.08	Counted Price
839	PriceError	"1280423018458856047	"	2020/10/2	Invoice	SUD0127	535.42		FALSE	525.42	Counted Price
180	PriceError	"1206511011737282706	"	2020/10/3	Invoice	SUD0127	729		FALSE	632.55	Counted Price
835	PriceError	"1279432368684488945	"	2020/10/3	Invoice	SUD0127	245.5		FALSE	223.93	Counted Price
840	PriceError	"1280451744857976424	"	2020/10/3	Invoice	SUD0127	1139.88		FALSE	1089.88	Counted Price
841	PriceError	"1281202056368671515	"	2020/10/3	Invoice	SUD0127	265.67		FALSE	255.67	Counted Price
842	PriceError	"1281369242544082962	"	2020/10/3	Invoice	SUD0127	491.46		FALSE	481.46	Counted Price
843	PriceError	"1281385189956833735	"	2020/10/3	Invoice	SUD0127	634.93		FALSE	624.93	Counted Price
844	PriceError	"1281538657500642854	"	2020/10/3	Invoice	SUD0127	508.3		FALSE	498.3	Counted Price
845	PriceError	"1281593449478424550	"	2020/10/3	Invoice	SUD0127	636.03		FALSE	616.03	Counted Price
847	PriceError	"1281749113510190417	"	2020/10/3	Invoice	SUD0127	554.41		FALSE	534.41	Counted Price
848	PriceError	"1281829285335183027	"	2020/10/3	Invoice	SUD0127	527.29		FALSE	507.29	Counted Price
846	PriceError	"1281732516931295775	"	2020/10/4	Invoice	SUD0127	569		FALSE	544	Counted Price
849	PriceError	"1282469761792162752	"	2020/10/4	Invoice	SUD0127	618.03		FALSE	608.03	Counted Price
850	PriceError	"1282699441188306426	"	2020/10/4	Invoice	SUD0127	315.13		FALSE	305.13	Counted Price
851	PriceError	"1282723273198540332	"	2020/10/4	Invoice	SUD0127	515		FALSE	495	Counted Price
852	PriceError	"1282797073516432978	"	2020/10/4	Invoice	SUD0127	597.81		FALSE	577.81	Counted Price
853	PriceError	"1283036797889966132	"	2020/10/4	Invoice	SUD0127	439.15		FALSE	429.15	Counted Price
854	PriceError	"1283047778133546584	"	2020/10/4	Invoice	SUD0127	556.83		FALSE	536.83	Counted Price
855	PriceError	"1283856554888030241	"	2020/10/4	Invoice	SUD0127	767.3		FALSE	757.3	Counted Price
187	PriceError	"1207045718978101808	"	2020/10/5	Invoice	SUD0127	525		FALSE	455	Counted Price
276	PriceError	"1212392678370603993	"	2020/10/5	Invoice	SUD0127	262.6		FALSE	252.6	Counted Price
856	PriceError	"1284206834559852122	"	2020/10/5	Invoice	SUD0127	344.64		FALSE	334.64	Counted Price
857	PriceError	"1284306805711771472	"	2020/10/5	Invoice	SUD0127	324.53		FALSE	314.53	Counted Price
858	PriceError	"1284417289638880641	"	2020/10/5	Invoice	SUD0127	458.79		FALSE	448.79	Counted Price
196	PriceError	"1207445643351142109	"	2020/10/6	Invoice	SUD0127	674.38		FALSE	664.38	Counted Price
197	PriceError	"1207452192931624010	"	2020/10/6	Invoice	SUD0127	518.03		FALSE	508.03	Counted Price
198	PriceError	"1207462633155096111	"	2020/10/6	Invoice	SUD0127	537.46		FALSE	517.46	Counted Price
277	PriceError	"1212629450504482991	"	2020/10/6	Invoice	SUD0127	515		FALSE	505	Counted Price
859	PriceError	"1286713945423541580	"	2020/10/6	Invoice	SUD0127	425		FALSE	404	Counted Price
860	PriceError	"1286753475406220050	"	2020/10/6	Invoice	SUD0127	539		FALSE	529	Counted Price
861	PriceError	"1286832674872242085	"	2020/10/6	Invoice	SUD0127	1229.39		FALSE	1199.39	Counted Price
863	PriceError	"1287525746378624582	"	2020/10/6	Invoice	SUD0127	1169.98		FALSE	1159.98	Counted Price
865	PriceError	"1287714601664521126	"	2020/10/6	Invoice	SUD0127	539		FALSE	529	Counted Price
866	PriceError	"1287801109950613670	"	2020/10/6	Invoice	SUD0127	322.3		FALSE	312.3	Counted Price
867	PriceError	"1287819433297054616	"	2020/10/6	Invoice	SUD0127	975.71		FALSE	965.71	Counted Price
203	PriceError	"1207713482806820002	"	2020/10/7	Invoice	SUD0127	356.76		FALSE	328.91	Counted Price
283	PriceError	"1212955357929086088	"	2020/10/7	Invoice	SUD0127	454.03		FALSE	444.03	Counted Price
285	PriceError	"1213018357566925299	"	2020/10/7	Invoice	SUD0127	503.34		FALSE	483.34	Counted Price
862	PriceError	"1287003528808007470	"	2020/10/7	Invoice	SUD0127	518.03		FALSE	508.03	Counted Price
864	PriceError	"1287642096509284269	"	2020/10/7	Invoice	SUD0127	379.96		FALSE	351.96	Counted Price
868	PriceError	"1288155567531070752	"	2020/10/7	Invoice	SUD0127	518.03		FALSE	498.03	Counted Price
869	PriceError	"1288858897770084443	"	2020/10/7	Invoice	SUD0127	608.77		FALSE	528.87	Counted Price
206	PriceError	"1207882502328452906	"	2020/10/8	Invoice	SUD0127	240.55		FALSE	230.55	Counted Price
207	PriceError	"1207893840609995411	"	2020/10/8	Invoice	SUD0127	619.7		FALSE	599.7	Counted Price
209	PriceError	"1207906478556112804	"	2020/10/8	Invoice	SUD0127	593.5		FALSE	583.5	Counted Price
287	PriceError	"1213046473456678789	"	2020/10/8	Invoice	SUD0127	638.27		FALSE	619.06	Counted Price
290	PriceError	"1213143638246164190	"	2020/10/8	Invoice	SUD0127	448.86		FALSE	368.86	Counted Price
870	PriceError	"1289772037685225844	"	2020/10/8	Invoice	SUD0127	792.84		FALSE	529	Counted Price
871	PriceError	"1290316825227898318	"	2020/10/8	Invoice	SUD0127	525.08		FALSE	515.08	Counted Price
872	PriceError	"1290826695698722326	"	2020/10/8	Invoice	SUD0127	922.52		FALSE	912.52	Counted Price
873	PriceError	"1290846350012165637	"	2020/10/8	Invoice	SUD0127	0		FALSE	0.76	Counted Price
875	PriceError	"1290989559661918248	"	2020/10/8	Invoice	SUD0127	523.83		FALSE	471.45	Counted Price
877	PriceError	"1291530962746808045	"	2020/10/8	Invoice	SUD0127	0		FALSE	78	Counted Price
292	PriceError	"1213549286539033393	"	2020/10/9	Invoice	SUD0127	956.1		FALSE	936.1	Counted Price
874	PriceError	"1290848186206436715	"	2020/10/9	Invoice	SUD0127	276.48		FALSE	252.48	Counted Price
876	PriceError	"1291436820559396966	"	2020/10/9	Invoice	SUD0127	384.13		FALSE	374.13	Counted Price
878	PriceError	"1292114196478144147	"	2020/10/9	Invoice	SUD0127	542.93		FALSE	522.93	Counted Price
879	PriceError	"1292501160250403440	"	2020/10/9	Invoice	SUD0127	578.04		FALSE	553.04	Counted Price
880	PriceError	"1292564271727935322	"	2020/10/9	Invoice	SUD0127	626.75		FALSE	616.75	Counted Price
212	PriceError	"1208406480557110201	"	2020/10/10	Invoice	SUD0127	494.95		FALSE	484.95	Counted Price
284	PriceError	"1212974076027346499	"	2020/10/10	Invoice	SUD0127	534.76		FALSE	524.76	Counted Price
295	PriceError	"1213886463920791889	"	2020/10/10	Invoice	SUD0127	564.7		FALSE	544.7	Counted Price
881	PriceError	"1292645484139136146	"	2020/10/10	Invoice	SUD0127	533.82		FALSE	523.82	Counted Price
882	PriceError	"1293291936578030258	"	2020/10/10	Invoice	SUD0127	728.6		FALSE	708.6	Counted Price
883	PriceError	"1293974604189994985	"	2020/10/10	Invoice	SUD0127	510.77		FALSE	500.77	Counted Price
884	PriceError	"1294129407580824845	"	2020/10/10	Invoice	SUD0127	387.97		FALSE	339	Counted Price
885	PriceError	"1294284098883276926	"	2020/10/10	Invoice	SUD0127	484.93		FALSE	474.93	Counted Price
886	PriceError	"1294546681440831564	"	2020/10/10	Invoice	SUD0127	479.44		FALSE	469.44	Counted Price
149	PriceError	"1203386428851078425	"	2020/10/11	Invoice	SUD0127	550.3		FALSE	540.3	Counted Price
215	PriceError	"1208542167302180603	"	2020/10/11	Invoice	SUD0127	768.51		FALSE	544.51	Counted Price
219	PriceError	"1208723102191172710	"	2020/10/11	Invoice	SUD0127	513.25		FALSE	488.25	Counted Price
220	PriceError	"1208754132845605802	"	2020/10/11	Invoice	SUD0127	571.23		FALSE	506.73	Counted Price
291	PriceError	"1213149252357496390	"	2020/10/11	Invoice	SUD0127	550.3		FALSE	540.3	Counted Price
302	PriceError	"1214298871162130298	"	2020/10/11	Invoice	SUD0127	520.64		FALSE	437.14	Counted Price
887	PriceError	"1295397216490984774	"	2020/10/11	Invoice	SUD0127	384.13		FALSE	374.13	Counted Price
888	PriceError	"1296564877415656166	"	2020/10/11	Invoice	SUD0127	634.37		FALSE	624.37	Counted Price
889	PriceError	"1296604335669021375	"	2020/10/11	Invoice	SUD0127	491.46		FALSE	481.46	Counted Price
298	PriceError	"1214110669725470499	"	2020/10/12	Invoice	SUD0127	955.36		FALSE	945.36	Counted Price
303	PriceError	"1214367639464097099	"	2020/10/12	Invoice	SUD0127	398.4		FALSE	388.4	Counted Price
890	PriceError	"1297249524612509997	"	2020/10/12	Invoice	SUD0127	624.99		FALSE	614.99	Counted Price
891	PriceError	"1298084906887856065	"	2020/10/12	Invoice	SUD0127	560.85		FALSE	550.85	Counted Price
892	PriceError	"1299445778362213944	"	2020/10/13	Invoice	SUD0127	909.03		FALSE	529.3	Counted Price
893	PriceError	"1300967966815864031	"	2020/10/13	Invoice	SUD0127	639.85		FALSE	629.85	Counted Price
894	PriceError	"1305713340683631692	"	2020/10/16	Invoice	SUD0127	585		FALSE	575	Counted Price
895	PriceError	"1306529892344157504	"	2020/10/16	Invoice	SUD0127	453.3		FALSE	443.3	Counted Price
896	PriceError	"1306564021940237092	"	2020/10/16	Invoice	SUD0127	922.23		FALSE	902.23	Counted Price
897	Empty	"1306622233565297809	"	2020/10/16	Invoice	SUD0127	0		FALSE		
898	PriceError	"1306735958624147626	"	2020/10/16	Invoice	SUD0127	828.91		FALSE	802.91	Counted Price
899	PriceError	"1306819694174980122	"	2020/10/16	Invoice	SUD0127	386.39		FALSE	309	Counted Price
900	PriceError	"1306906707764044500	"	2020/10/16	Invoice	SUD0127	623.05		FALSE	603.05	Counted Price
901	PriceError	"1306949727121171999	"	2020/10/16	Invoice	SUD0127	585.1		FALSE	515.1	Counted Price
902	PriceError	"1306987273400154087	"	2020/10/16	Invoice	SUD0127	531.24		FALSE	521.24	Counted Price
903	PriceError	"1307351559583614897	"	2020/10/16	Invoice	SUD0127	582.38		FALSE	456	Counted Price
904	PriceError	"1307367363038618276	"	2020/10/16	Invoice	SUD0127	954.21		FALSE	944.21	Counted Price
905	PriceError	"1307477882700675292	"	2020/10/16	Invoice	SUD0127	920.03		FALSE	890.03	Counted Price
906	PriceError	"1307553555270978079	"	2020/10/16	Invoice	SUD0127	328.3		FALSE	318.3	Counted Price
907	PriceError	"1307619937634958565	"	2020/10/16	Invoice	SUD0127	604.93		FALSE	479	Counted Price
908	PriceError	"1307632861099835379	"	2020/10/16	Invoice	SUD0127	635		FALSE	615	Counted Price
909	PriceError	"1307903474181755771	"	2020/10/16	Invoice	SUD0127	558.13		FALSE	538.13	Counted Price
223	PriceError	"1210323519451010523	"	2020/10/17	Invoice	SUD0127	418.55		FALSE	408.13	Counted Price
910	PriceError	"1307961506691528783	"	2020/10/17	Invoice	SUD0127	960		FALSE	900	Counted Price
911	PriceError	"1308293858510698275	"	2020/10/17	Invoice	SUD0127	700.33		FALSE	690.33	Counted Price
912	PriceError	"1308382706510167304	"	2020/10/17	Invoice	SUD0127	956.1		FALSE	906.1	Counted Price
913	PriceError	"1309135250539594348	"	2020/10/17	Invoice	SUD0127	608.13		FALSE	598.13	Counted Price
309	PriceError	"1214974706852462897	"	2020/10/18	Invoice	SUD0127	433.71		FALSE	423.71	Counted Price
914	PriceError	"1309780152347931337	"	2020/10/18	Invoice	SUD0127	684.3		FALSE	674.3	Counted Price
915	PriceError	"1310742579673516642	"	2020/10/18	Invoice	SUD0127	534.98		FALSE	524.98	Counted Price
916	PriceError	"1313905357791163885	"	2020/10/20	Invoice	SUD0127	900.3		FALSE	890.3	Counted Price
917	PriceError	"1315123238292786980	"	2020/10/20	Invoice	SUD0127	526.87		FALSE	516.87	Counted Price
344	Empty	"1216939875412611893	"	2020/10/25	Invoice	SUD0127	0		FALSE		
1047	PriceError	"1325245575597503182	"	2020/10/25	Invoice	SUD0127	690		FALSE	11.11	Counted Price
155	PriceError	"1204289561698065351	"	2020/11/1	Invoice	SUD0127	339		FALSE	294.8	Counted Price
156	PriceError	"1204339637388570029	"	2020/11/1	Invoice	SUD0127	389		FALSE	379	Counted Price
157	PriceError	"1204428773041997729	"	2020/11/1	Invoice	SUD0127	418.54		FALSE	392.93	Counted Price
158	PriceError	"1204520896287936427	"	2020/11/1	Invoice	SUD0127	848.87		FALSE	843.81	Counted Price
162	PriceError	"1204796548910891829	"	2020/11/1	Invoice	SUD0127	427.43		FALSE	217.11	Counted Price
163	PriceError	"1204977556814942735	"	2020/11/1	Invoice	SUD0127	325.16		FALSE	315.16	Counted Price
164	PriceError	"1204989618902810825	"	2020/11/1	Invoice	SUD0127	409		FALSE	398.75	Counted Price
165	PriceError	"1205057801074321929	"	2020/11/1	Invoice	SUD0127	426.71		FALSE	385.75	Counted Price
166	PriceError	"1205059026072087327	"	2020/11/1	Invoice	SUD0127	654.66		FALSE	634.35	Counted Price
168	PriceError	"1205068132976345339	"	2020/11/1	Invoice	SUD0127	419		FALSE	355.59	Counted Price
169	PriceError	"1205165334783480639	"	2020/11/1	Invoice	SUD0127	446.13		FALSE	308.71	Counted Price
170	PriceError	"1205372982747355831	"	2020/11/1	Invoice	SUD0127	0		FALSE	515.98	Counted Price
171	PriceError	"1205584840302092125	"	2020/11/1	Invoice	SUD0127	346.9		FALSE	336.76	Counted Price
172	PriceError	"1205897574746617749	"	2020/11/1	Invoice	SUD0127	503.1		FALSE	482.69	Counted Price
173	PriceError	"1205899085733032830	"	2020/11/1	Invoice	SUD0127	369.92		FALSE	321.94	Counted Price
229	PriceError	"1211598637800940932	"	2020/11/1	Invoice	SUD0127	249		FALSE	186.49	Counted Price
230	PriceError	"1211608394835735922	"	2020/11/1	Invoice	SUD0127	285.55		FALSE	275.19	Counted Price
231	PriceError	"1211615054441902607	"	2020/11/1	Invoice	SUD0127	419		FALSE	347.29	Counted Price
232	PriceError	"1211624232070232031	"	2020/11/1	Invoice	SUD0127	353.03		FALSE	261.12	Counted Price
233	PriceError	"1211629596727116403	"	2020/11/1	Invoice	SUD0127	501.4		FALSE	420.51	Counted Price
235	PriceError	"1211668764714351804	"	2020/11/1	Invoice	SUD0127	339		FALSE	318.39	Counted Price
236	PriceError	"1211670961156168202	"	2020/11/1	Invoice	SUD0127	340.43		FALSE	319.82	Counted Price
237	PriceError	"1211673049199093212	"	2020/11/1	Invoice	SUD0127	455.2		FALSE	326.88	Counted Price
238	PriceError	"1211674956732786600	"	2020/11/1	Invoice	SUD0127	398.03		FALSE	326.23	Counted Price
239	PriceError	"1211688171073199015	"	2020/11/1	Invoice	SUD0127	499.4		FALSE	478.99	Counted Price
240	PriceError	"1211700195668146913	"	2020/11/1	Invoice	SUD0127	268.59		FALSE	253.01	Counted Price
241	PriceError	"1211704011653718111	"	2020/11/1	Invoice	SUD0127	363.23		FALSE	291.25	Counted Price
242	PriceError	"1211709159624826614	"	2020/11/1	Invoice	SUD0127	391.13		FALSE	309.19	Counted Price
243	PriceError	"1211712182558135116	"	2020/11/1	Invoice	SUD0127	297.39		FALSE	224.95	Counted Price
244	PriceError	"1211730579523599110	"	2020/11/1	Invoice	SUD0127	449		FALSE	438.77	Counted Price
245	PriceError	"1211732127677953022	"	2020/11/1	Invoice	SUD0127	339		FALSE	329	Counted Price
246	PriceError	"1211737525324813927	"	2020/11/1	Invoice	SUD0127	643.15		FALSE	541.57	Counted Price
247	PriceError	"1211740441203920414	"	2020/11/1	Invoice	SUD0127	309.77		FALSE	157.48	Counted Price
248	PriceError	"1211740622762929609	"	2020/11/1	Invoice	SUD0127	322.98		FALSE	250.74	Counted Price
249	PriceError	"1211742027865534033	"	2020/11/1	Invoice	SUD0127	345.89		FALSE	335.59	Counted Price
250	PriceError	"1211743827242198717	"	2020/11/1	Invoice	SUD0127	357.71		FALSE	347.42	Counted Price
251	PriceError	"1211744149380487924	"	2020/11/1	Invoice	SUD0127	380.62		FALSE	309.53	Counted Price
252	PriceError	"1211746921266373904	"	2020/11/1	Invoice	SUD0127	819		FALSE	799	Counted Price
253	PriceError	"1211753294921383425	"	2020/11/1	Invoice	SUD0127	345.96		FALSE	274.8	Counted Price
254	PriceError	"1211759340902601621	"	2020/11/1	Invoice	SUD0127	364.34		FALSE	271.8	Counted Price
255	PriceError	"1211768268142278816	"	2020/11/1	Invoice	SUD0127	306.3		FALSE	203.32	Counted Price
256	PriceError	"1211773488356207923	"	2020/11/1	Invoice	SUD0127	414		FALSE	332.02	Counted Price
